day,sum,avg
2015-01-07,16273,32.5460000000000000
2015-01-08,17687,35.3740000000000000
2015-01-09,18816,37.6320000000000000
2015-01-10,19939,39.8780000000000000
2015-01-11,21161,42.3220000000000000
2015-01-12,13968,27.9360000000000000
2015-01-13,16418,32.8360000000000000
2015-01-14,16542,33.0840000000000000
2015-01-15,17596,35.1920000000000000
2015-01-16,18490,36.9800000000000000
2015-01-17,19967,39.9340000000000000
2015-01-18,21025,42.0500000000000000
2015-01-19,14168,28.3360000000000000
2015-01-20,16309,32.6180000000000000
2015-01-21,16381,32.7620000000000000
2015-01-22,17630,35.2600000000000000
2015-01-23,18720,37.4400000000000000
2015-01-24,19820,39.6400000000000000
2015-01-25,21212,42.4240000000000000
2015-01-26,14069,28.1380000000000000
2015-01-27,16418,32.8360000000000000
2015-01-28,16457,32.9140000000000000
2015-01-29,17272,34.5440000000000000
2015-01-30,18772,37.5440000000000000
2015-01-31,19900,39.8000000000000000
2015-02-01,23395,46.7900000000000000
2015-02-02,15583,31.1660000000000000
2015-02-03,18109,36.2180000000000000
2015-02-04,18129,36.2580000000000000
2015-02-05,19549,39.0980000000000000
2015-02-06,20807,41.6140000000000000
2015-02-07,22209,44.4180000000000000
2015-02-08,23586,47.1720000000000000
2015-02-09,15756,31.5120000000000000
2015-02-10,18379,36.7580000000000000
2015-02-11,18330,36.6600000000000000
2015-02-12,19513,39.0260000000000000
2015-02-13,20586,41.1720000000000000
2015-02-14,22041,44.0820000000000000
2015-02-15,23276,46.5520000000000000
2015-02-16,15509,31.0180000000000000
2015-02-17,18261,36.5220000000000000
2015-02-18,18167,36.3340000000000000
2015-02-19,19773,39.5460000000000000
2015-02-20,20843,41.6860000000000000
2015-02-21,22021,44.0420000000000000
2015-02-22,23501,47.0020000000000000
2015-02-23,15493,30.9860000000000000
2015-02-24,18100,36.2000000000000000
2015-02-25,18161,36.3220000000000000
2015-02-26,19592,39.1840000000000000
2015-02-27,20709,41.4180000000000000
2015-02-28,21939,43.8780000000000000
2015-03-01,28266,56.5320000000000000
2015-03-02,18676,37.3520000000000000
2015-03-03,21866,43.7320000000000000
2015-03-04,21850,43.7000000000000000
2015-03-05,23536,47.0720000000000000
2015-03-06,24881,49.7620000000000000
2015-03-07,26729,53.4580000000000000
2015-03-08,28151,56.3020000000000000
2015-03-09,18575,37.1500000000000000
2015-03-10,21732,43.4640000000000000
2015-03-11,21864,43.7280000000000000
2015-03-12,23506,47.0120000000000000
2015-03-13,25084,50.1680000000000000
2015-03-14,26436,52.8720000000000000
2015-03-15,28128,56.2560000000000000
2015-03-16,18880,37.7600000000000000
2015-03-17,21806,43.6120000000000000
2015-03-18,21819,43.6380000000000000
2015-03-19,23176,46.3520000000000000
2015-03-20,25513,51.0260000000000000
2015-03-21,26611,53.2220000000000000
2015-03-22,28296,56.5920000000000000
2015-03-23,18606,37.2120000000000000
2015-03-24,21887,43.7740000000000000
2015-03-25,21688,43.3760000000000000
2015-03-26,23218,46.4360000000000000
2015-03-27,24810,49.6200000000000000
2015-03-28,26389,52.7780000000000000
2015-03-29,28255,56.5100000000000000
2015-03-30,18910,37.8200000000000000
2015-03-31,21807,43.6140000000000000
2015-04-01,25302,50.6040000000000000
2015-04-02,27441,54.8820000000000000
2015-04-03,29424,58.8480000000000000
2015-04-04,30829,61.6580000000000000
2015-04-05,32725,65.4500000000000000
2015-04-06,21875,43.7500000000000000
2015-04-07,25554,51.1080000000000000
2015-04-08,25013,50.0260000000000000
2015-04-09,27528,55.0560000000000000
2015-04-10,29001,58.0020000000000000
2015-04-11,31027,62.0540000000000000
2015-04-12,32972,65.9440000000000000
2015-04-13,21687,43.3740000000000000
2015-04-14,25281,50.5620000000000000
2015-04-15,25078,50.1560000000000000
2015-04-16,27477,54.9540000000000000
2015-04-17,29424,58.8480000000000000
2015-04-18,31103,62.2060000000000000
2015-04-19,33013,66.0260000000000000
2015-04-20,21693,43.3860000000000000
2015-04-21,25243,50.4860000000000000
2015-04-22,25459,50.9180000000000000
2015-04-23,27391,54.7820000000000000
2015-04-24,29015,58.0300000000000000
2015-04-25,30837,61.6740000000000000
2015-04-26,32965,65.9300000000000000
2015-04-27,21792,43.5840000000000000
2015-04-28,25437,50.8740000000000000
2015-04-29,25375,50.7500000000000000
2015-04-30,27506,55.0120000000000000
2015-05-01,31268,62.5360000000000000
2015-05-02,33053,66.1060000000000000
2015-05-03,34732,69.4640000000000000
2015-05-04,23355,46.7100000000000000
2015-05-05,27256,54.5120000000000000
2015-05-06,27375,54.7500000000000000
2015-05-07,29216,58.4320000000000000
2015-05-08,31214,62.4280000000000000
2015-05-09,33102,66.2040000000000000
2015-05-10,35067,70.1340000000000000
2015-05-11,23295,46.5900000000000000
2015-05-12,27255,54.5100000000000000
2015-05-13,27244,54.4880000000000000
2015-05-14,29545,59.0900000000000000
2015-05-15,31220,62.4400000000000000
2015-05-16,33216,66.4320000000000000
2015-05-17,35300,70.6000000000000000
2015-05-18,23409,46.8180000000000000
2015-05-19,27512,55.0240000000000000
2015-05-20,27574,55.1480000000000000
2015-05-21,29428,58.8560000000000000
2015-05-22,30977,61.9540000000000000
2015-05-23,33135,66.2700000000000000
2015-05-24,35124,70.2480000000000000
2015-05-25,23434,46.8680000000000000
2015-05-26,27535,55.0700000000000000
2015-05-27,27340,54.6800000000000000
2015-05-28,29231,58.4620000000000000
2015-05-29,31379,62.7580000000000000
2015-05-30,33074,66.1480000000000000
2015-05-31,35037,70.0740000000000000
2015-06-01,24904,49.8080000000000000
2015-06-02,29260,58.5200000000000000
2015-06-03,29111,58.2220000000000000
2015-06-04,31413,62.8260000000000000
2015-06-05,33351,66.7020000000000000
2015-06-06,35314,70.6280000000000000
2015-06-07,37528,75.0560000000000000
2015-06-08,24907,49.8140000000000000
2015-06-09,29264,58.5280000000000000
2015-06-10,29056,58.1120000000000000
2015-06-11,31403,62.8060000000000000
2015-06-12,33313,66.6260000000000000
2015-06-13,35597,71.1940000000000000
2015-06-14,37802,75.6040000000000000
2015-06-15,24819,49.6380000000000000
2015-06-16,29246,58.4920000000000000
2015-06-17,29104,58.2080000000000000
2015-06-18,31188,62.3760000000000000
2015-06-19,33201,66.4020000000000000
2015-06-20,35337,70.6740000000000000
2015-06-21,37431,74.8620000000000000
2015-06-22,24773,49.5460000000000000
2015-06-23,29165,58.3300000000000000
2015-06-24,29154,58.3080000000000000
2015-06-25,31048,62.0960000000000000
2015-06-26,33415,66.8300000000000000
2015-06-27,35251,70.5020000000000000
2015-06-28,37410,74.8200000000000000
2015-06-29,25074,50.1480000000000000
2015-06-30,29345,58.6900000000000000
2015-07-01,30703,61.4060000000000000
2015-07-02,33134,66.2680000000000000
2015-07-03,35498,70.9960000000000000
2015-07-04,37776,75.5520000000000000
2015-07-05,39740,79.4800000000000000
2015-07-06,26519,53.0380000000000000
2015-07-07,30916,61.8320000000000000
2015-07-08,31200,62.4000000000000000
2015-07-09,32963,65.9260000000000000
2015-07-10,35418,70.8360000000000000
2015-07-11,37640,75.2800000000000000
2015-07-12,39794,79.5880000000000000
2015-07-13,26708,53.4160000000000000
2015-07-14,30928,61.8560000000000000
2015-07-15,31097,62.1940000000000000
2015-07-16,33179,66.3580000000000000
2015-07-17,35368,70.7360000000000000
2015-07-18,37568,75.1360000000000000
2015-07-19,39667,79.3340000000000000
2015-07-20,26777,53.5540000000000000
2015-07-21,30881,61.7620000000000000
2015-07-22,31013,62.0260000000000000
2015-07-23,33244,66.4880000000000000
2015-07-24,35459,70.9180000000000000
2015-07-25,37608,75.2160000000000000
2015-07-26,39536,79.0720000000000000
2015-07-27,26406,52.8120000000000000
2015-07-28,30946,61.8920000000000000
2015-07-29,30912,61.8240000000000000
2015-07-30,33443,66.8860000000000000
2015-07-31,35309,70.6180000000000000
2015-08-01,33345,66.6900000000000000
2015-08-02,35387,70.7740000000000000
2015-08-03,23701,47.4020000000000000
2015-08-04,27120,54.2400000000000000
2015-08-05,27202,54.4040000000000000
2015-08-06,29477,58.9540000000000000
2015-08-07,31296,62.5920000000000000
2015-08-08,33312,66.6240000000000000
2015-08-09,35331,70.6620000000000000
2015-08-10,23336,46.6720000000000000
2015-08-11,27228,54.4560000000000000
2015-08-12,27069,54.1380000000000000
2015-08-13,29310,58.6200000000000000
2015-08-14,31302,62.6040000000000000
2015-08-15,33119,66.2380000000000000
2015-08-16,35148,70.2960000000000000
2015-08-17,23547,47.0940000000000000
2015-08-18,27094,54.1880000000000000
2015-08-19,27417,54.8340000000000000
2015-08-20,29293,58.5860000000000000
2015-08-21,31598,63.1960000000000000
2015-08-22,33080,66.1600000000000000
2015-08-23,35223,70.4460000000000000
2015-08-24,23355,46.7100000000000000
2015-08-25,27058,54.1160000000000000
2015-08-26,27259,54.5180000000000000
2015-08-27,29414,58.8280000000000000
2015-08-28,31286,62.5720000000000000
2015-08-29,33113,66.2260000000000000
2015-08-30,35404,70.8080000000000000
2015-08-31,23577,47.1540000000000000
2015-09-01,25375,50.7500000000000000
2015-09-02,25486,50.9720000000000000
2015-09-03,27467,54.9340000000000000
2015-09-04,29415,58.8300000000000000
2015-09-05,30808,61.6160000000000000
2015-09-06,32969,65.9380000000000000
2015-09-07,21833,43.6660000000000000
2015-09-08,25362,50.7240000000000000
2015-09-09,25604,51.2080000000000000
2015-09-10,27349,54.6980000000000000
2015-09-11,29173,58.3460000000000000
2015-09-12,30496,60.9920000000000000
2015-09-13,32896,65.7920000000000000
2015-09-14,21728,43.4560000000000000
2015-09-15,25728,51.4560000000000000
2015-09-16,25589,51.1780000000000000
2015-09-17,27367,54.7340000000000000
2015-09-18,29161,58.3220000000000000
2015-09-19,30976,61.9520000000000000
2015-09-20,32869,65.7380000000000000
2015-09-21,22012,44.0240000000000000
2015-09-22,25355,50.7100000000000000
2015-09-23,25368,50.7360000000000000
2015-09-24,27391,54.7820000000000000
2015-09-25,29104,58.2080000000000000
2015-09-26,30867,61.7340000000000000
2015-09-27,32705,65.4100000000000000
2015-09-28,21847,43.6940000000000000
2015-09-29,25587,51.1740000000000000
2015-09-30,25445,50.8900000000000000
2015-10-01,25417,50.8340000000000000
2015-10-02,27127,54.2540000000000000
2015-10-03,28730,57.4600000000000000
2015-10-04,30353,60.7060000000000000
2015-10-05,20370,40.7400000000000000
2015-10-06,23618,47.2360000000000000
2015-10-07,23594,47.1880000000000000
2015-10-08,25260,50.5200000000000000
2015-10-09,26685,53.3700000000000000
2015-10-10,28478,56.9560000000000000
2015-10-11,30534,61.0680000000000000
2015-10-12,20316,40.6320000000000000
2015-10-13,23738,47.4760000000000000
2015-10-14,23548,47.0960000000000000
2015-10-15,25339,50.6780000000000000
2015-10-16,26984,53.9680000000000000
2015-10-17,28702,57.4040000000000000
2015-10-18,30511,61.0220000000000000
2015-10-19,20182,40.3640000000000000
2015-10-20,23680,47.3600000000000000
2015-10-21,23677,47.3540000000000000
2015-10-22,25347,50.6940000000000000
2015-10-23,27057,54.1140000000000000
2015-10-24,28733,57.4660000000000000
2015-10-25,30639,61.2780000000000000
2015-10-26,20188,40.3760000000000000
2015-10-27,23651,47.3020000000000000
2015-10-28,23792,47.5840000000000000
2015-10-29,24999,49.9980000000000000
2015-10-30,27160,54.3200000000000000
2015-10-31,28844,57.6880000000000000
2015-11-01,32817,65.6340000000000000
2015-11-02,21871,43.7420000000000000
2015-11-03,25586,51.1720000000000000
2015-11-04,25555,51.1100000000000000
2015-11-05,27526,55.0520000000000000
2015-11-06,29107,58.2140000000000000
2015-11-07,30781,61.5620000000000000
2015-11-08,32839,65.6780000000000000
2015-11-09,21544,43.0880000000000000
2015-11-10,25442,50.8840000000000000
2015-11-11,25533,51.0660000000000000
2015-11-12,27332,54.6640000000000000
2015-11-13,29194,58.3880000000000000
2015-11-14,31112,62.2240000000000000
2015-11-15,32854,65.7080000000000000
2015-11-16,21942,43.8840000000000000
2015-11-17,25672,51.3440000000000000
2015-11-18,25412,50.8240000000000000
2015-11-19,27287,54.5740000000000000
2015-11-20,29165,58.3300000000000000
2015-11-21,31082,62.1640000000000000
2015-11-22,32732,65.4640000000000000
2015-11-23,21653,43.3060000000000000
2015-11-24,25667,51.3340000000000000
2015-11-25,25490,50.9800000000000000
2015-11-26,27637,55.2740000000000000
2015-11-27,29359,58.7180000000000000
2015-11-28,30957,61.9140000000000000
2015-11-29,32834,65.6680000000000000
2015-11-30,21663,43.3260000000000000
2015-12-01,18016,36.0320000000000000
2015-12-02,18243,36.4860000000000000
2015-12-03,19543,39.0860000000000000
2015-12-04,20652,41.3040000000000000
2015-12-05,22237,44.4740000000000000
2015-12-06,23745,47.4900000000000000
2015-12-07,15550,31.1000000000000000
2015-12-08,18296,36.5920000000000000
2015-12-09,18273,36.5460000000000000
2015-12-10,19299,38.5980000000000000
2015-12-11,20780,41.5600000000000000
2015-12-12,22122,44.2440000000000000
2015-12-13,23290,46.5800000000000000
2015-12-14,15663,31.3260000000000000
2015-12-15,18454,36.9080000000000000
2015-12-16,18517,37.0340000000000000
2015-12-17,19401,38.8020000000000000
2015-12-18,20837,41.6740000000000000
2015-12-19,21835,43.6700000000000000
2015-12-20,23579,47.1580000000000000
2015-12-21,15669,31.3380000000000000
2015-12-22,18008,36.0160000000000000
2015-12-23,18031,36.0620000000000000
2015-12-24,19591,39.1820000000000000
2015-12-25,20877,41.7540000000000000
2015-12-26,22256,44.5120000000000000
2015-12-27,23268,46.5360000000000000
2015-12-28,15569,31.1380000000000000
2015-12-29,18403,36.8060000000000000
2015-12-30,18191,36.3820000000000000
2015-12-31,19377,38.7540000000000000
2016-01-01,20158,40.3160000000000000
2016-01-02,21280,42.5600000000000000
2016-01-03,22911,45.8220000000000000
2016-01-04,15199,30.3980000000000000
2016-01-05,17806,35.6120000000000000
2016-01-06,17789,35.5780000000000000
2016-01-07,19107,38.2140000000000000
2016-01-08,20265,40.5300000000000000
2016-01-09,21309,42.6180000000000000
2016-01-10,22811,45.6220000000000000
2016-01-11,15385,30.7700000000000000
2016-01-12,17721,35.4420000000000000
2016-01-13,17649,35.2980000000000000
2016-01-14,19287,38.5740000000000000
2016-01-15,20354,40.7080000000000000
2016-01-16,21665,43.3300000000000000
2016-01-17,22813,45.6260000000000000
2016-01-18,15100,30.2000000000000000
2016-01-19,17804,35.6080000000000000
2016-01-20,17952,35.9040000000000000
2016-01-21,18975,37.9500000000000000
2016-01-22,20243,40.4860000000000000
2016-01-23,21515,43.0300000000000000
2016-01-24,22774,45.5480000000000000
2016-01-25,15271,30.5420000000000000
2016-01-26,17794,35.5880000000000000
2016-01-27,18023,36.0460000000000000
2016-01-28,19016,38.0320000000000000
2016-01-29,20209,40.4180000000000000
2016-01-30,21535,43.0700000000000000
2016-01-31,22719,45.4380000000000000
2016-02-01,17009,34.0180000000000000
2016-02-02,19801,39.6020000000000000
2016-02-03,19773,39.5460000000000000
2016-02-04,20981,41.9620000000000000
2016-02-05,22494,44.9880000000000000
2016-02-06,23999,47.9980000000000000
2016-02-07,25046,50.0920000000000000
2016-02-08,17031,34.0620000000000000
2016-02-09,19880,39.7600000000000000
2016-02-10,19560,39.1200000000000000
2016-02-11,21257,42.5140000000000000
2016-02-12,22517,45.0340000000000000
2016-02-13,24040,48.0800000000000000
2016-02-14,25234,50.4680000000000000
2016-02-15,16911,33.8220000000000000
2016-02-16,19764,39.5280000000000000
2016-02-17,19858,39.7160000000000000
2016-02-18,21016,42.0320000000000000
2016-02-19,22721,45.4420000000000000
2016-02-20,23977,47.9540000000000000
2016-02-21,25500,51.0000000000000000
2016-02-22,17037,34.0740000000000000
2016-02-23,19798,39.5960000000000000
2016-02-24,19528,39.0560000000000000
2016-02-25,21195,42.3900000000000000
2016-02-26,22588,45.1760000000000000
2016-02-27,24090,48.1800000000000000
2016-02-28,25436,50.8720000000000000
2016-02-29,16916,33.8320000000000000
2016-03-01,23682,47.3640000000000000
2016-03-02,23554,47.1080000000000000
2016-03-03,25696,51.3920000000000000
2016-03-04,27149,54.2980000000000000
2016-03-05,28965,57.9300000000000000
2016-03-06,30323,60.6460000000000000
2016-03-07,20090,40.1800000000000000
2016-03-08,23593,47.1860000000000000
2016-03-09,23866,47.7320000000000000
2016-03-10,25416,50.8320000000000000
2016-03-11,27368,54.7360000000000000
2016-03-12,28715,57.4300000000000000
2016-03-13,30321,60.6420000000000000
2016-03-14,20454,40.9080000000000000
2016-03-15,23707,47.4140000000000000
2016-03-16,23510,47.0200000000000000
2016-03-17,25547,51.0940000000000000
2016-03-18,27266,54.5320000000000000
2016-03-19,28717,57.4340000000000000
2016-03-20,30461,60.9220000000000000
2016-03-21,20379,40.7580000000000000
2016-03-22,23905,47.8100000000000000
2016-03-23,23729,47.4580000000000000
2016-03-24,25420,50.8400000000000000
2016-03-25,26887,53.7740000000000000
2016-03-26,28640,57.2800000000000000
2016-03-27,30491,60.9820000000000000
2016-03-28,20448,40.8960000000000000
2016-03-29,23688,47.3760000000000000
2016-03-30,23769,47.5380000000000000
2016-03-31,25125,50.2500000000000000
2016-04-01,31715,63.4300000000000000
2016-04-02,33021,66.0420000000000000
2016-04-03,35681,71.3620000000000000
2016-04-04,23543,47.0860000000000000
2016-04-05,27601,55.2020000000000000
2016-04-06,27490,54.9800000000000000
2016-04-07,29716,59.4320000000000000
2016-04-08,31612,63.2240000000000000
2016-04-09,33617,67.2340000000000000
2016-04-10,35731,71.4620000000000000
2016-04-11,23813,47.6260000000000000
2016-04-12,27621,55.2420000000000000
2016-04-13,27507,55.0140000000000000
2016-04-14,29504,59.0080000000000000
2016-04-15,31445,62.8900000000000000
2016-04-16,33306,66.6120000000000000
2016-04-17,35747,71.4940000000000000
2016-04-18,23660,47.3200000000000000
2016-04-19,27752,55.5040000000000000
2016-04-20,27627,55.2540000000000000
2016-04-21,29403,58.8060000000000000
2016-04-22,31583,63.1660000000000000
2016-04-23,33316,66.6320000000000000
2016-04-24,35576,71.1520000000000000
2016-04-25,23614,47.2280000000000000
2016-04-26,27858,55.7160000000000000
2016-04-27,27531,55.0620000000000000
2016-04-28,29657,59.3140000000000000
2016-04-29,31920,63.8400000000000000
2016-04-30,33783,67.5660000000000000
2016-05-01,37851,75.7020000000000000
2016-05-02,25303,50.6060000000000000
2016-05-03,29568,59.1360000000000000
2016-05-04,29903,59.8060000000000000
2016-05-05,31698,63.3960000000000000
2016-05-06,34013,68.0260000000000000
2016-05-07,35855,71.7100000000000000
2016-05-08,38319,76.6380000000000000
2016-05-09,25444,50.8880000000000000
2016-05-10,29485,58.9700000000000000
2016-05-11,29448,58.8960000000000000
2016-05-12,31945,63.8900000000000000
2016-05-13,33813,67.6260000000000000
2016-05-14,35516,71.0320000000000000
2016-05-15,37877,75.7540000000000000
2016-05-16,25588,51.1760000000000000
2016-05-17,29539,59.0780000000000000
2016-05-18,29725,59.4500000000000000
2016-05-19,31731,63.4620000000000000
2016-05-20,34089,68.1780000000000000
2016-05-21,35575,71.1500000000000000
2016-05-22,37914,75.8280000000000000
2016-05-23,25452,50.9040000000000000
2016-05-24,29351,58.7020000000000000
2016-05-25,29502,59.0040000000000000
2016-05-26,31527,63.0540000000000000
2016-05-27,33980,67.9600000000000000
2016-05-28,36081,72.1620000000000000
2016-05-29,38372,76.7440000000000000
2016-05-30,25008,50.0160000000000000
2016-05-31,29258,58.5160000000000000
2016-06-01,31697,63.3940000000000000
2016-06-02,33837,67.6740000000000000
2016-06-03,35816,71.6320000000000000
2016-06-04,38188,76.3760000000000000
2016-06-05,40814,81.6280000000000000
2016-06-06,27517,55.0340000000000000
2016-06-07,31647,63.2940000000000000
2016-06-08,31561,63.1220000000000000
2016-06-09,33981,67.9620000000000000
2016-06-10,36021,72.0420000000000000
2016-06-11,38335,76.6700000000000000
2016-06-12,40709,81.4180000000000000
2016-06-13,27062,54.1240000000000000
2016-06-14,31685,63.3700000000000000
2016-06-15,31566,63.1320000000000000
2016-06-16,33888,67.7760000000000000
2016-06-17,36221,72.4420000000000000
2016-06-18,38032,76.0640000000000000
2016-06-19,40460,80.9200000000000000
2016-06-20,27024,54.0480000000000000
2016-06-21,31377,62.7540000000000000
2016-06-22,31960,63.9200000000000000
2016-06-23,33941,67.8820000000000000
2016-06-24,36147,72.2940000000000000
2016-06-25,38364,76.7280000000000000
2016-06-26,40921,81.8420000000000000
2016-06-27,26884,53.7680000000000000
2016-06-28,31539,63.0780000000000000
2016-06-29,31638,63.2760000000000000
2016-06-30,33832,67.6640000000000000
2016-07-01,38583,77.1660000000000000
2016-07-02,40534,81.0680000000000000
2016-07-03,43103,86.2060000000000000
2016-07-04,28792,57.5840000000000000
2016-07-05,33392,66.7840000000000000
2016-07-06,33287,66.5740000000000000
2016-07-07,36191,72.3820000000000000
2016-07-08,38181,76.3620000000000000
2016-07-09,40713,81.4260000000000000
2016-07-10,43427,86.8540000000000000
2016-07-11,28907,57.8140000000000000
2016-07-12,33393,66.7860000000000000
2016-07-13,34001,68.0020000000000000
2016-07-14,35846,71.6920000000000000
2016-07-15,38335,76.6700000000000000
2016-07-16,40583,81.1660000000000000
2016-07-17,43247,86.4940000000000000
2016-07-18,28756,57.5120000000000000
2016-07-19,33862,67.7240000000000000
2016-07-20,33718,67.4360000000000000
2016-07-21,36298,72.5960000000000000
2016-07-22,38543,77.0860000000000000
2016-07-23,40143,80.2860000000000000
2016-07-24,42881,85.7620000000000000
2016-07-25,28765,57.5300000000000000
2016-07-26,33463,66.9260000000000000
2016-07-27,33432,66.8640000000000000
2016-07-28,35905,71.8100000000000000
2016-07-29,38286,76.5720000000000000
2016-07-30,40857,81.7140000000000000
2016-07-31,43294,86.5880000000000000
2016-08-01,25351,50.7020000000000000
2016-08-02,29742,59.4840000000000000
2016-08-03,29510,59.0200000000000000
2016-08-04,31625,63.2500000000000000
2016-08-05,33949,67.8980000000000000
2016-08-06,36430,72.8600000000000000
2016-08-07,37885,75.7700000000000000
2016-08-08,25392,50.7840000000000000
2016-08-09,29602,59.2040000000000000
2016-08-10,29504,59.0080000000000000
2016-08-11,31517,63.0340000000000000
2016-08-12,33722,67.4440000000000000
2016-08-13,35971,71.9420000000000000
2016-08-14,38105,76.2100000000000000
2016-08-15,25389,50.7780000000000000
2016-08-16,29453,58.9060000000000000
2016-08-17,29775,59.5500000000000000
2016-08-18,31562,63.1240000000000000
2016-08-19,33967,67.9340000000000000
2016-08-20,35925,71.8500000000000000
2016-08-21,38057,76.1140000000000000
2016-08-22,25404,50.8080000000000000
2016-08-23,29544,59.0880000000000000
2016-08-24,29693,59.3860000000000000
2016-08-25,31772,63.5440000000000000
2016-08-26,33839,67.6780000000000000
2016-08-27,36008,72.0160000000000000
2016-08-28,37831,75.6620000000000000
2016-08-29,25368,50.7360000000000000
2016-08-30,29538,59.0760000000000000
2016-08-31,30064,60.1280000000000000
2016-09-01,29975,59.9500000000000000
2016-09-02,31635,63.2700000000000000
2016-09-03,33297,66.5940000000000000
2016-09-04,35553,71.1060000000000000
2016-09-05,23581,47.1620000000000000
2016-09-06,27520,55.0400000000000000
2016-09-07,27482,54.9640000000000000
2016-09-08,29337,58.6740000000000000
2016-09-09,31661,63.3220000000000000
2016-09-10,33441,66.8820000000000000
2016-09-11,35101,70.2020000000000000
2016-09-12,23494,46.9880000000000000
2016-09-13,27533,55.0660000000000000
2016-09-14,27435,54.8700000000000000
2016-09-15,29587,59.1740000000000000
2016-09-16,31704,63.4080000000000000
2016-09-17,33381,66.7620000000000000
2016-09-18,35616,71.2320000000000000
2016-09-19,23860,47.7200000000000000
2016-09-20,27579,55.1580000000000000
2016-09-21,27688,55.3760000000000000
2016-09-22,29703,59.4060000000000000
2016-09-23,31618,63.2360000000000000
2016-09-24,33488,66.9760000000000000
2016-09-25,35461,70.9220000000000000
2016-09-26,23542,47.0840000000000000
2016-09-27,27538,55.0760000000000000
2016-09-28,27952,55.9040000000000000
2016-09-29,29555,59.1100000000000000
2016-09-30,31514,63.0280000000000000
2016-10-01,30816,61.6320000000000000
2016-10-02,32994,65.9880000000000000
2016-10-03,22186,44.3720000000000000
2016-10-04,25699,51.3980000000000000
2016-10-05,25604,51.2080000000000000
2016-10-06,27408,54.8160000000000000
2016-10-07,29269,58.5380000000000000
2016-10-08,31431,62.8620000000000000
2016-10-09,32882,65.7640000000000000
2016-10-10,21849,43.6980000000000000
2016-10-11,25931,51.8620000000000000
2016-10-12,25487,50.9740000000000000
2016-10-13,27292,54.5840000000000000
2016-10-14,29283,58.5660000000000000
2016-10-15,31340,62.6800000000000000
2016-10-16,33310,66.6200000000000000
2016-10-17,21996,43.9920000000000000
2016-10-18,25527,51.0540000000000000
2016-10-19,25913,51.8260000000000000
2016-10-20,27742,55.4840000000000000
2016-10-21,29471,58.9420000000000000
2016-10-22,31195,62.3900000000000000
2016-10-23,32925,65.8500000000000000
2016-10-24,22043,44.0860000000000000
2016-10-25,25994,51.9880000000000000
2016-10-26,25314,50.6280000000000000
2016-10-27,27513,55.0260000000000000
2016-10-28,29559,59.1180000000000000
2016-10-29,30979,61.9580000000000000
2016-10-30,32709,65.4180000000000000
2016-10-31,21976,43.9520000000000000
2016-11-01,27652,55.3040000000000000
2016-11-02,27960,55.9200000000000000
2016-11-03,29364,58.7280000000000000
2016-11-04,31490,62.9800000000000000
2016-11-05,33623,67.2460000000000000
2016-11-06,35520,71.0400000000000000
2016-11-07,23294,46.5880000000000000
2016-11-08,27531,55.0620000000000000
2016-11-09,27632,55.2640000000000000
2016-11-10,29539,59.0780000000000000
2016-11-11,31724,63.4480000000000000
2016-11-12,33496,66.9920000000000000
2016-11-13,35753,71.5060000000000000
2016-11-14,23661,47.3220000000000000
2016-11-15,27712,55.4240000000000000
2016-11-16,27701,55.4020000000000000
2016-11-17,29622,59.2440000000000000
2016-11-18,31419,62.8380000000000000
2016-11-19,33511,67.0220000000000000
2016-11-20,35488,70.9760000000000000
2016-11-21,23692,47.3840000000000000
2016-11-22,27435,54.8700000000000000
2016-11-23,27642,55.2840000000000000
2016-11-24,29544,59.0880000000000000
2016-11-25,31638,63.2760000000000000
2016-11-26,33435,66.8700000000000000
2016-11-27,35357,70.7140000000000000
2016-11-28,23621,47.2420000000000000
2016-11-29,27808,55.6160000000000000
2016-11-30,27584,55.1680000000000000
2016-12-01,21195,42.3900000000000000
2016-12-02,22325,44.6500000000000000
2016-12-03,23728,47.4560000000000000
2016-12-04,25298,50.5960000000000000
2016-12-05,16887,33.7740000000000000
2016-12-06,19381,38.7620000000000000
2016-12-07,19614,39.2280000000000000
2016-12-08,21272,42.5440000000000000
2016-12-09,22738,45.4760000000000000
2016-12-10,24086,48.1720000000000000
2016-12-11,25187,50.3740000000000000
2016-12-12,16996,33.9920000000000000
2016-12-13,19766,39.5320000000000000
2016-12-14,19786,39.5720000000000000
2016-12-15,21109,42.2180000000000000
2016-12-16,22586,45.1720000000000000
2016-12-17,24101,48.2020000000000000
2016-12-18,25044,50.0880000000000000
2016-12-19,16832,33.6640000000000000
2016-12-20,19774,39.5480000000000000
2016-12-21,19436,38.8720000000000000
2016-12-22,21408,42.8160000000000000
2016-12-23,22549,45.0980000000000000
2016-12-24,24187,48.3740000000000000
2016-12-25,25195,50.3900000000000000
2016-12-26,16831,33.6620000000000000
2016-12-27,19341,38.6820000000000000
2016-12-28,19560,39.1200000000000000
2016-12-29,21111,42.2220000000000000
2016-12-30,22296,44.5920000000000000
2016-12-31,23792,47.5840000000000000
2017-01-01,23709,47.4180000000000000
2017-01-02,15772,31.5440000000000000
2017-01-03,18650,37.3000000000000000
2017-01-04,18510,37.0200000000000000
2017-01-05,19895,39.7900000000000000
2017-01-06,20994,41.9880000000000000
2017-01-07,22591,45.1820000000000000
2017-01-08,23700,47.4000000000000000
2017-01-09,15797,31.5940000000000000
2017-01-10,18608,37.2160000000000000
2017-01-11,18491,36.9820000000000000
